TICKS,CPU%
1695100279.05,700.00
1695100280.55,700.00
1695100282.05,700.00
1695100283.55,700.00
1695100285.06,700.00
1695100286.56,700.00
1695100288.06,700.00
1695100289.56,700.00
1695100291.06,700.00
1695100292.57,700.00
1695100294.07,700.00
1695100295.57,700.00
1695100297.07,700.00
1695100298.58,700.00
1695100300.08,700.00
1695100301.58,700.00
1695100303.08,700.00
1695100304.59,700.00
1695100306.09,700.00
1695100307.59,700.00
1695100309.09,700.00
1695100310.60,700.00
1695100312.10,700.00
1695100313.60,700.00
1695100315.10,700.00
1695100316.61,700.00
1695100318.11,700.00
1695100319.61,700.00
1695100321.11,700.00
1695100322.62,700.00
1695100324.12,700.00
1695100325.62,700.00
1695100327.12,700.00
1695100328.63,700.00
1695100330.13,700.00
1695100331.63,700.00
1695100333.13,700.00
1695100334.64,700.00
1695100336.14,700.00
1695100337.64,700.00
1695100339.14,700.00
1695100340.65,700.00
1695100342.15,700.00
1695100343.65,700.00
1695100345.15,700.00
1695100346.66,700.00
1695100348.16,700.00
1695100349.66,700.00
1695100351.16,700.00
1695100352.67,700.00
1695100354.17,700.00
1695100355.67,700.00
1695100357.17,700.00
1695100358.68,700.00
1695100360.18,700.00
1695100361.68,700.00
1695100363.18,700.00
1695100364.69,700.00
1695100366.19,700.00
1695100367.69,700.00
1695100369.19,700.00
1695100370.70,700.00
1695100372.20,700.00
1695100373.70,700.00
1695100375.20,700.00
1695100376.71,700.00
1695100378.21,700.00
1695100379.71,700.00
1695100381.21,700.00
1695100382.72,700.00
1695100384.22,700.00
1695100385.72,700.00
1695100387.22,700.00
1695100388.73,700.00
1695100390.23,700.00
1695100391.73,700.00
1695100393.23,700.00
1695100394.74,700.00
1695100396.24,700.00
1695100397.74,700.00
1695100399.24,700.00
1695100400.75,700.00
1695100402.25,700.00
1695100403.75,700.00
1695100405.25,700.00
1695100406.76,700.00
1695100408.26,700.00
1695100409.76,700.00
1695100411.26,700.00
1695100412.77,700.00
1695100414.27,700.00
1695100415.77,700.00
1695100417.27,700.00
1695100418.78,700.00
1695100420.28,700.00
1695100421.78,700.00
1695100423.28,700.00
1695100424.79,700.00
1695100426.29,700.00
1695100427.79,700.00
1695100429.30,700.00
1695100430.80,700.00
1695100432.30,700.00
1695100433.80,700.00
1695100435.30,700.00
1695100436.81,700.00
1695100438.31,700.00
1695100439.81,700.00
1695100441.31,700.00
1695100442.82,700.00
1695100444.32,700.00
1695100445.82,700.00
1695100447.33,700.00
1695100448.83,700.00
1695100450.33,700.00
1695100451.83,700.00
1695100453.33,700.00
1695100454.84,700.00
1695100456.34,700.00
1695100457.84,700.00
1695100459.34,700.00
1695100460.85,700.00
1695100462.35,700.00
1695100463.85,700.00
1695100465.35,700.00
1695100466.86,700.00
1695100468.36,700.00
1695100469.86,700.00
1695100471.37,700.00
1695100472.87,700.00
1695100474.37,700.00
1695100475.87,700.00
1695100477.38,700.00
1695100478.88,700.00
1695100480.38,700.00
1695100481.88,700.00
1695100483.39,700.00
1695100484.89,700.00
1695100486.39,700.00
1695100487.89,700.00
1695100489.40,700.00
1695100490.90,700.00
1695100492.40,700.00
1695100493.90,700.00
1695100495.41,700.00
1695100496.91,700.00
1695100498.41,700.00
1695100499.91,700.00
1695100501.42,700.00
1695100502.92,700.00
1695100504.42,700.00
1695100505.92,700.00
1695100507.43,700.00
1695100508.93,700.00
1695100510.43,700.00
1695100511.93,700.00
1695100513.44,700.00
1695100514.94,700.00
1695100516.44,700.00
1695100517.94,700.00
1695100519.45,700.00
1695100520.95,700.00
1695100522.45,700.00
1695100523.95,700.00
1695100525.46,700.00
1695100526.96,700.00
1695100528.46,700.00
1695100529.96,700.00
1695100531.46,700.00
1695100532.97,700.00
1695100534.47,700.00
1695100535.97,700.00
1695100537.47,700.00
1695100538.98,700.00
1695100540.48,700.00
1695100541.98,700.00
1695100543.48,700.00
1695100544.99,700.00
1695100546.49,700.00
1695100547.99,700.00
1695100549.49,700.00
1695100551.00,700.00
1695100552.50,700.00
1695100554.00,700.00
1695100555.50,700.00
1695100557.01,700.00
1695100558.51,700.00
1695100560.01,700.00
1695100561.52,700.00
1695100563.02,700.00
1695100564.52,700.00
1695100566.02,700.00
1695100567.52,700.00
1695100569.03,700.00
1695100570.53,700.00
1695100572.03,700.00
1695100573.53,700.00
1695100575.04,700.00
1695100576.54,700.00
1695100578.05,700.00
1695100579.55,700.00
1695100581.05,700.00
1695100582.55,700.00
1695100584.06,700.00
1695100585.56,700.00
1695100587.06,700.00
1695100588.56,700.00
1695100590.06,700.00
1695100591.57,700.00
1695100593.07,700.00
1695100594.57,700.00
1695100596.07,700.00
1695100597.58,700.00
1695100599.08,700.00
1695100600.58,700.00
1695100602.08,700.00
1695100603.59,700.00
1695100605.09,700.00
1695100606.59,700.00
1695100608.09,700.00
1695100609.60,700.00
1695100611.10,700.00
1695100612.60,700.00
1695100614.10,700.00
1695100615.61,700.00
1695100617.11,700.00
1695100618.61,700.00
1695100620.11,700.00
1695100621.61,700.00
1695100623.12,700.00
1695100624.62,700.00
1695100626.12,700.00
1695100627.62,700.00
1695100629.13,700.00
1695100630.63,700.00
