TICKS,Net_recv,Net_sent
1697949097.29,175.02,4.09
1697949098.29,175.02,4.09
1697949099.29,175.02,4.09
1697949100.29,175.02,4.09
1697949101.29,175.02,4.09
1697949102.29,175.02,4.09
1697949103.29,175.02,4.09
1697949104.30,175.02,4.09
1697949105.30,175.02,4.09
1697949106.30,175.02,4.09
1697949107.30,175.02,4.09
1697949108.30,175.02,4.09
1697949109.30,175.02,4.09
1697949110.30,175.02,4.09
1697949111.31,175.02,4.09
1697949112.31,175.02,4.09
1697949113.31,175.02,4.09
1697949114.31,175.02,4.09
1697949115.31,175.02,4.09
1697949116.31,175.02,4.09
1697949117.32,175.02,4.09
1697949118.32,175.02,4.09
1697949119.32,175.02,4.09
1697949120.32,175.02,4.09
1697949121.32,175.02,4.09
1697949122.32,175.02,4.09
1697949123.33,175.02,4.09
1697949124.33,175.02,4.09
1697949125.33,175.02,4.09
1697949126.33,175.02,4.09
1697949127.33,175.02,4.09
1697949128.33,175.02,4.09
1697949129.33,175.02,4.09
1697949130.34,175.02,4.09
1697949131.34,175.02,4.09
1697949132.34,175.02,4.09
1697949133.34,175.02,4.09
1697949134.34,175.02,4.09
1697949135.34,175.02,4.09
1697949136.34,175.02,4.09
1697949137.35,175.02,4.09
1697949138.35,175.02,4.09
1697949139.35,175.02,4.09
1697949140.35,175.02,4.09
1697949141.35,175.02,4.09
1697949142.35,175.02,4.09
1697949143.35,175.02,4.09
1697949144.36,175.02,4.09
1697949145.36,175.02,4.09
1697949146.36,175.02,4.09
1697949147.36,175.02,4.09
1697949148.36,175.02,4.09
1697949149.36,175.02,4.09
1697949150.36,175.02,4.09
1697949151.37,175.02,4.09
1697949152.37,175.02,4.10
1697949153.37,175.02,4.10
1697949154.37,175.02,4.10
1697949155.37,175.02,4.10
1697949156.37,175.02,4.10
1697949157.37,175.02,4.10
1697949158.38,175.02,4.10
1697949159.38,175.02,4.10
1697949160.38,175.02,4.10
1697949161.38,175.02,4.10
1697949162.38,175.02,4.10
1697949163.38,175.02,4.10
1697949164.38,175.02,4.10
1697949165.39,175.02,4.10
1697949166.39,175.02,4.10
1697949167.39,175.02,4.10
1697949168.39,175.02,4.10
1697949169.39,175.02,4.10
1697949170.39,175.02,4.10
1697949171.40,175.02,4.10
1697949172.40,175.02,4.10
1697949173.40,175.02,4.10
1697949174.40,175.02,4.10
1697949175.40,175.02,4.10
1697949176.40,175.02,4.10
1697949177.40,175.02,4.10
1697949178.41,175.02,4.10
1697949179.41,175.02,4.10
1697949180.41,175.02,4.10
1697949181.41,175.02,4.10
1697949182.41,175.02,4.10
1697949183.41,175.02,4.10
1697949184.42,175.02,4.10
1697949185.42,175.02,4.10
1697949186.42,175.02,4.10
1697949187.42,175.02,4.10
1697949188.42,175.02,4.10
1697949189.42,175.02,4.10
1697949190.42,175.02,4.10
1697949191.43,175.02,4.10
1697949192.43,175.02,4.10
1697949193.43,175.02,4.10
1697949194.43,175.02,4.10
1697949195.43,175.02,4.10
1697949196.43,175.02,4.10
1697949197.43,175.02,4.10
1697949198.43,175.02,4.10
1697949199.44,175.02,4.10
1697949200.44,175.02,4.10
1697949201.44,175.02,4.10
1697949202.44,175.02,4.10
1697949203.44,175.02,4.10
1697949204.44,175.02,4.10
1697949205.44,175.03,4.10
1697949206.45,175.03,4.10
1697949207.45,175.03,4.10
1697949208.45,175.03,4.10
1697949209.45,175.03,4.10
1697949210.45,175.03,4.10
1697949211.45,175.03,4.10
1697949212.45,175.03,4.10
1697949213.46,175.03,4.10
1697949214.46,175.03,4.10
1697949215.46,175.03,4.10
1697949216.46,175.03,4.10
1697949217.46,175.03,4.10
1697949218.46,175.03,4.10
1697949219.46,175.03,4.10
1697949220.47,175.03,4.10
1697949221.47,175.03,4.10
1697949222.47,175.03,4.10
1697949223.47,175.03,4.10
1697949224.47,175.03,4.10
1697949225.47,175.03,4.10
1697949226.47,175.03,4.10
1697949227.48,175.03,4.10
1697949228.48,175.03,4.10
1697949229.48,175.03,4.10
1697949230.48,175.03,4.10
1697949231.48,175.03,4.10
1697949232.48,175.03,4.10
1697949233.48,175.03,4.10
1697949234.49,175.03,4.10
1697949235.49,175.03,4.10
1697949236.49,175.03,4.10
1697949237.49,175.03,4.10
1697949238.49,175.03,4.10
1697949239.49,175.03,4.10
1697949240.49,175.03,4.10
1697949241.50,175.03,4.10
1697949242.50,175.03,4.10
1697949243.50,175.03,4.10
1697949244.50,175.03,4.10
1697949245.50,175.03,4.10
1697949246.50,175.03,4.10
1697949247.50,175.03,4.10
1697949248.51,175.03,4.10
1697949249.51,175.03,4.10
1697949250.51,175.03,4.10
1697949251.51,175.03,4.10
1697949252.51,175.03,4.10
1697949253.51,175.03,4.10
1697949254.52,175.03,4.10
1697949255.52,175.03,4.10
1697949256.52,175.03,4.10
1697949257.52,175.03,4.10
1697949258.52,175.03,4.10
1697949259.52,175.03,4.10
1697949260.53,175.03,4.10
1697949261.53,175.03,4.10
1697949262.53,175.03,4.10
1697949263.53,175.03,4.10
1697949264.53,175.03,4.10
1697949265.53,175.03,4.10
1697949266.53,175.03,4.10
1697949267.53,175.03,4.10
1697949268.53,175.03,4.10
1697949269.54,175.03,4.10
1697949270.54,175.03,4.10
1697949271.54,175.03,4.10
1697949272.54,175.03,4.10
1697949273.54,175.03,4.10
1697949274.54,175.03,4.10
1697949275.54,175.03,4.10
1697949276.55,175.03,4.10
1697949277.55,175.03,4.10
1697949278.55,175.03,4.10
1697949279.55,175.03,4.10
1697949280.55,175.03,4.10
1697949281.55,175.03,4.10
1697949282.55,175.03,4.10
1697949283.55,175.03,4.10
1697949284.56,175.03,4.10
1697949285.56,175.03,4.10
1697949286.56,175.03,4.10
1697949287.56,175.03,4.10
1697949288.56,175.03,4.10
1697949289.56,175.03,4.10
1697949290.56,175.03,4.10
1697949291.57,175.03,4.10
1697949292.57,175.03,4.10
1697949293.57,175.03,4.10
1697949294.57,175.03,4.10
1697949295.57,175.03,4.10
1697949296.57,175.03,4.10
1697949297.58,175.03,4.10
1697949298.58,175.03,4.10
1697949299.58,175.03,4.10
1697949300.58,175.03,4.10
1697949301.58,175.03,4.10
1697949302.58,175.03,4.10
1697949303.58,175.03,4.10
1697949304.58,175.03,4.11
1697949305.59,175.03,4.11
1697949306.59,175.03,4.11
1697949307.59,175.03,4.11
1697949308.59,175.03,4.11
1697949309.59,175.03,4.11
1697949310.59,175.03,4.11
1697949311.60,175.03,4.11
1697949312.60,175.03,4.11
1697949313.60,175.03,4.11
1697949314.60,175.03,4.11
1697949315.60,175.03,4.11
1697949316.60,175.03,4.11
1697949317.60,175.03,4.11
1697949318.60,175.03,4.11
1697949319.61,175.03,4.11
1697949320.61,175.03,4.11
1697949321.61,175.03,4.11
1697949322.61,175.03,4.11
1697949323.61,175.03,4.11
1697949324.61,175.03,4.11
1697949325.61,175.03,4.11
1697949326.62,175.03,4.11
1697949327.62,175.03,4.11
1697949328.62,175.03,4.11
1697949329.62,175.03,4.11
1697949330.62,175.03,4.11
1697949331.62,175.03,4.11
1697949332.63,175.03,4.11
1697949333.63,175.03,4.11
1697949334.63,175.03,4.11
1697949335.63,175.03,4.11
1697949336.63,175.03,4.11
1697949337.63,175.03,4.11
1697949338.63,175.03,4.11
1697949339.64,175.03,4.11
1697949340.64,175.03,4.11
1697949341.64,175.03,4.11
1697949342.64,175.03,4.11
1697949343.64,175.03,4.11
1697949344.64,175.03,4.11
1697949345.64,175.04,4.11
1697949346.65,175.04,4.11
1697949347.65,175.04,4.11
1697949348.65,175.04,4.11
1697949349.65,175.04,4.11
1697949350.65,175.04,4.11
1697949351.65,175.04,4.11
1697949352.65,175.04,4.11
1697949353.65,175.04,4.11
1697949354.66,175.04,4.11
1697949355.66,175.04,4.11
1697949356.66,175.04,4.11
1697949357.66,175.04,4.11
1697949358.66,175.04,4.11
1697949359.66,175.04,4.11
1697949360.66,175.04,4.11
1697949361.67,175.04,4.11
1697949362.67,175.04,4.11
1697949363.67,175.04,4.11
1697949364.67,175.04,4.11
1697949365.67,175.04,4.11
1697949366.67,175.04,4.11
1697949367.67,175.04,4.11
1697949368.68,175.04,4.11
1697949369.68,175.04,4.11
1697949370.68,175.04,4.11
1697949371.68,175.04,4.11
1697949372.68,175.04,4.11
1697949373.68,175.04,4.11
1697949374.68,175.04,4.11
1697949375.69,175.04,4.11
1697949376.69,175.04,4.11
1697949377.69,175.04,4.11
1697949378.69,175.04,4.11
1697949379.69,175.04,4.11
1697949380.69,175.04,4.11
1697949381.69,175.04,4.11
1697949382.70,175.04,4.11
1697949383.70,175.04,4.11
1697949384.70,175.04,4.11
1697949385.70,175.04,4.11
1697949386.70,175.04,4.11
1697949387.70,175.04,4.11
1697949388.71,175.04,4.11
1697949389.71,175.04,4.11
1697949390.71,175.04,4.11
1697949391.71,175.04,4.11
1697949392.71,175.04,4.11
1697949393.71,175.04,4.11
1697949394.71,175.04,4.11
1697949395.72,175.04,4.11
1697949396.72,175.04,4.11
1697949397.72,175.04,4.11
1697949398.72,175.04,4.11
1697949399.72,175.04,4.11
1697949400.72,175.04,4.11
1697949401.73,175.04,4.11
1697949402.73,175.04,4.11
1697949403.73,175.04,4.11
1697949404.73,175.04,4.11
1697949405.73,175.04,4.11
1697949406.73,175.04,4.11
1697949407.73,175.04,4.11
1697949408.74,175.04,4.11
1697949409.74,175.04,4.11
1697949410.74,175.04,4.11
1697949411.74,175.04,4.11
1697949412.74,175.04,4.11
1697949413.74,175.04,4.11
1697949414.75,175.04,4.11
1697949415.75,175.04,4.11
1697949416.75,175.04,4.11
1697949417.75,175.04,4.11
1697949418.75,175.04,4.11
1697949419.75,175.04,4.11
1697949420.75,175.04,4.11
1697949421.76,175.04,4.11
1697949422.76,175.04,4.11
1697949423.76,175.04,4.11
1697949424.76,175.04,4.11
1697949425.76,175.04,4.11
1697949426.76,175.04,4.11
1697949427.76,175.04,4.11
1697949428.77,175.04,4.11
1697949429.77,175.04,4.11
1697949430.77,175.04,4.11
1697949431.77,175.04,4.11
1697949432.77,175.04,4.11
1697949433.77,175.04,4.11
1697949434.77,175.04,4.11
1697949435.78,175.04,4.11
1697949436.78,175.04,4.11
1697949437.78,175.04,4.11
1697949438.78,175.04,4.11
1697949439.78,175.04,4.11
1697949440.78,175.04,4.11
1697949441.78,175.04,4.11
1697949442.79,175.04,4.11
1697949443.79,175.04,4.11
1697949444.79,175.04,4.11
1697949445.79,175.04,4.11
1697949446.79,175.04,4.11
1697949447.79,175.04,4.11
1697949448.79,175.04,4.11
1697949449.80,175.04,4.11
1697949450.80,175.04,4.11
1697949451.80,175.04,4.11
1697949452.80,175.04,4.11
1697949453.80,175.04,4.11
1697949454.80,175.04,4.11
1697949455.81,175.04,4.11
1697949456.81,175.04,4.11
1697949457.81,175.04,4.11
1697949458.81,175.04,4.11
1697949459.81,175.04,4.11
1697949460.81,175.04,4.11
1697949461.81,175.04,4.12
1697949462.82,175.04,4.12
1697949463.82,175.04,4.12
1697949464.82,175.04,4.12
1697949465.82,175.04,4.12
1697949466.82,175.04,4.12
1697949467.82,175.04,4.12
1697949468.83,175.04,4.12
1697949469.83,175.04,4.12
1697949470.83,175.04,4.12
1697949471.83,175.04,4.12
1697949472.83,175.04,4.12
1697949473.83,175.04,4.12
1697949474.84,175.04,4.12
1697949475.84,175.04,4.12
1697949476.84,175.04,4.12
1697949477.84,175.04,4.12
1697949478.84,175.04,4.12
1697949479.84,175.04,4.12
1697949480.85,175.04,4.12
1697949481.85,175.04,4.12
1697949482.85,175.04,4.12
1697949483.85,175.04,4.12
1697949484.85,175.04,4.12
1697949485.85,175.04,4.12
1697949486.85,175.04,4.12
1697949487.86,175.04,4.12
1697949488.86,175.04,4.12
1697949489.86,175.04,4.12
1697949490.86,175.05,4.12
1697949491.86,175.05,4.12
1697949492.86,175.05,4.12
1697949493.86,175.05,4.12
1697949494.87,175.05,4.12
1697949495.87,175.05,4.12
1697949496.87,175.05,4.12
1697949497.87,175.05,4.12
1697949498.87,175.05,4.12
1697949499.87,175.05,4.12
1697949500.87,175.05,4.12
1697949501.88,175.05,4.12
1697949502.88,175.05,4.12
1697949503.88,175.05,4.12
1697949504.88,175.05,4.12
1697949505.88,175.05,4.12
1697949506.88,175.05,4.12
1697949507.88,175.05,4.12
1697949508.88,175.05,4.12
1697949509.89,175.05,4.12
1697949510.89,175.05,4.12
1697949511.89,175.05,4.12
1697949512.89,175.05,4.12
1697949513.89,175.05,4.12
1697949514.89,175.05,4.12
1697949515.90,175.05,4.12
1697949516.90,175.05,4.12
1697949517.90,175.05,4.12
1697949518.90,175.05,4.12
1697949519.90,175.05,4.12
1697949520.90,175.05,4.12
1697949521.90,175.05,4.12
1697949522.91,175.05,4.12
1697949523.91,175.05,4.12
1697949524.91,175.05,4.12
1697949525.91,175.05,4.12
1697949526.91,175.05,4.12
1697949527.91,175.05,4.12
1697949528.91,175.05,4.12
1697949529.92,175.05,4.12
1697949530.92,175.05,4.12
1697949531.92,175.05,4.12
1697949532.92,175.05,4.12
1697949533.92,175.05,4.12
1697949534.92,175.05,4.12
1697949535.93,175.05,4.12
1697949536.93,175.05,4.12
1697949537.93,175.05,4.12
1697949538.93,175.05,4.12
1697949539.93,175.05,4.12
1697949540.93,175.05,4.12
1697949541.93,175.05,4.12
1697949542.94,175.05,4.12
1697949543.94,175.05,4.12
1697949544.94,175.05,4.12
1697949545.94,175.05,4.12
1697949546.94,175.05,4.12
1697949547.94,175.05,4.12
1697949548.95,175.05,4.12
1697949549.95,175.05,4.12
1697949550.95,175.05,4.12
1697949551.95,175.05,4.12
1697949552.95,175.05,4.12
1697949553.95,175.05,4.12
1697949554.95,175.05,4.12
1697949555.96,175.05,4.12
1697949556.96,175.05,4.12
1697949557.96,175.05,4.12
1697949558.96,175.05,4.12
1697949559.96,175.05,4.12
1697949560.96,175.05,4.12
1697949561.96,175.05,4.12
1697949562.97,175.05,4.12
1697949563.97,175.05,4.12
1697949564.97,175.05,4.12
1697949565.97,175.05,4.12
1697949566.97,175.05,4.12
1697949567.97,175.05,4.12
1697949568.98,175.05,4.12
1697949569.98,175.05,4.12
1697949570.98,175.05,4.12
1697949571.98,175.05,4.12
1697949572.98,175.05,4.12
1697949573.98,175.05,4.12
1697949574.98,175.05,4.12
1697949575.99,175.05,4.12
1697949576.99,175.05,4.12
1697949577.99,175.05,4.12
1697949578.99,175.05,4.12
1697949579.99,175.05,4.12
1697949580.99,175.05,4.12
1697949581.99,175.05,4.12
1697949582.99,175.05,4.12
1697949583.99,175.05,4.12
1697949585.00,175.05,4.12
1697949586.00,175.05,4.12
1697949587.00,175.05,4.12
1697949588.00,175.05,4.12
1697949589.00,175.05,4.12
1697949590.00,175.05,4.13
1697949591.01,175.05,4.13
1697949592.01,175.05,4.13
1697949593.01,175.05,4.13
1697949594.01,175.05,4.13
1697949595.01,175.06,4.13
1697949596.01,175.06,4.13
1697949597.01,175.06,4.13
1697949598.02,175.06,4.13
1697949599.02,175.06,4.13
1697949600.02,175.06,4.13
1697949601.02,175.06,4.13
1697949602.02,175.06,4.13
1697949603.02,175.06,4.13
1697949604.03,175.06,4.13
1697949605.03,175.06,4.13
1697949606.03,175.06,4.13
1697949607.03,175.06,4.13
1697949608.03,175.06,4.13
1697949609.03,175.06,4.13
1697949610.03,175.06,4.13
1697949611.04,175.06,4.13
1697949612.04,175.06,4.13
1697949613.04,175.06,4.13
1697949614.04,175.06,4.13
1697949615.04,175.06,4.13
1697949616.04,175.06,4.13
1697949617.04,175.06,4.13
1697949618.04,175.06,4.13
1697949619.05,175.06,4.13
1697949620.05,175.06,4.13
1697949621.05,175.06,4.13
1697949622.05,175.06,4.13
1697949623.05,175.06,4.13
1697949624.05,175.06,4.13
1697949625.05,175.06,4.13
1697949626.06,175.06,4.13
1697949627.06,175.06,4.13
1697949628.06,175.06,4.13
1697949629.06,175.06,4.13
1697949630.06,175.06,4.13
1697949631.06,175.06,4.13
1697949632.06,175.06,4.13
1697949633.07,175.06,4.13
1697949634.07,175.06,4.13
1697949635.07,175.06,4.13
1697949636.07,175.06,4.13
1697949637.07,175.06,4.13
1697949638.07,175.06,4.13
1697949639.07,175.06,4.13
1697949640.08,175.06,4.13
1697949641.08,175.06,4.13
1697949642.08,175.06,4.13
1697949643.08,175.06,4.13
1697949644.08,175.06,4.13
1697949645.08,175.06,4.13
1697949646.09,175.06,4.13
1697949647.09,175.06,4.13
1697949648.09,175.06,4.13
1697949649.09,175.06,4.13
1697949650.09,175.06,4.13
1697949651.09,175.06,4.13
1697949652.10,175.06,4.13
1697949653.10,175.06,4.13
1697949654.10,175.06,4.13
1697949655.10,175.06,4.13
1697949656.10,175.06,4.13
1697949657.10,175.06,4.13
1697949658.11,175.06,4.13
1697949659.11,175.06,4.13
1697949660.11,175.06,4.13
1697949661.11,175.06,4.13
1697949662.11,175.06,4.13
1697949663.11,175.06,4.13
1697949664.11,175.06,4.13
1697949665.12,175.06,4.13
1697949666.12,175.06,4.13
1697949667.12,175.06,4.13
1697949668.12,175.06,4.13
1697949669.12,175.06,4.13
1697949670.12,175.06,4.13
1697949671.12,175.06,4.13
1697949672.13,175.06,4.13
1697949673.13,175.06,4.13
1697949674.13,175.06,4.13
1697949675.13,175.06,4.13
1697949676.13,175.06,4.13
1697949677.13,175.06,4.13
1697949678.14,175.06,4.13
1697949679.14,175.06,4.13
1697949680.14,175.06,4.13
1697949681.14,175.06,4.13
1697949682.14,175.06,4.13
1697949683.14,175.06,4.13
1697949684.14,175.06,4.13
1697949685.15,175.06,4.13
1697949686.15,175.06,4.13
1697949687.15,175.06,4.13
1697949688.15,175.06,4.13
1697949689.15,175.06,4.13
1697949690.15,175.06,4.13
1697949691.15,175.06,4.13
1697949692.16,175.06,4.13
1697949693.16,175.06,4.14
1697949694.16,175.06,4.14
1697949695.16,175.06,4.14
1697949696.16,175.07,4.14
1697949697.16,175.07,4.14
1697949698.16,175.07,4.14
1697949699.17,175.07,4.14
1697949700.17,175.07,4.14
1697949701.17,175.07,4.14
1697949702.17,175.07,4.14
1697949703.17,175.07,4.14
1697949704.17,175.07,4.14
1697949705.17,175.07,4.14
1697949706.18,175.07,4.14
1697949707.18,175.07,4.14
1697949708.18,175.07,4.14
1697949709.18,175.07,4.14
1697949710.18,175.07,4.14
1697949711.18,175.07,4.14
1697949712.19,175.07,4.14
1697949713.19,175.07,4.14
1697949714.19,175.07,4.14
1697949715.19,175.07,4.14
1697949716.19,175.07,4.14
1697949717.19,175.07,4.14
1697949718.20,175.07,4.14
1697949719.20,175.07,4.14
1697949720.20,175.07,4.14
1697949721.20,175.07,4.14
1697949722.20,175.07,4.14
1697949723.20,175.07,4.14
1697949724.20,175.07,4.14
1697949725.21,175.07,4.14
1697949726.21,175.07,4.14
1697949727.21,175.07,4.14
1697949728.21,175.07,4.14
1697949729.21,175.07,4.14
1697949730.21,175.07,4.14
1697949731.22,175.07,4.14
1697949732.22,175.07,4.14
1697949733.22,175.07,4.14
1697949734.22,175.07,4.14
1697949735.22,175.07,4.14
1697949736.22,175.07,4.14
1697949737.23,175.07,4.14
1697949738.23,175.07,4.14
1697949739.23,175.07,4.14
1697949740.23,175.07,4.14
1697949741.23,175.07,4.14
1697949742.23,175.07,4.14
1697949743.24,175.07,4.14
1697949744.24,175.07,4.14
1697949745.24,175.07,4.14
1697949746.24,175.07,4.14
1697949747.24,175.07,4.14
1697949748.24,175.07,4.14
1697949749.24,175.07,4.14
1697949750.25,175.07,4.14
1697949751.25,175.07,4.14
1697949752.25,175.07,4.14
1697949753.25,175.07,4.14
1697949754.25,175.07,4.14
1697949755.25,175.07,4.14
1697949756.25,175.07,4.14
1697949757.26,175.07,4.14
1697949758.26,175.07,4.14
1697949759.26,175.07,4.14
1697949760.26,175.07,4.14
1697949761.26,175.07,4.14
1697949762.26,175.07,4.14
1697949763.26,175.07,4.14
1697949764.26,175.07,4.14
1697949765.27,175.07,4.14
1697949766.27,175.07,4.14
1697949767.27,175.07,4.14
1697949768.27,175.07,4.14
1697949769.27,175.07,4.14
1697949770.27,175.07,4.14
1697949771.27,175.07,4.14
1697949772.28,175.07,4.14
1697949773.28,175.07,4.14
1697949774.28,175.07,4.14
1697949775.28,175.07,4.14
1697949776.28,175.07,4.14
1697949777.28,175.07,4.14
1697949778.29,175.07,4.14
1697949779.29,175.07,4.14
1697949780.29,175.07,4.14
1697949781.29,175.07,4.14
1697949782.29,175.07,4.14
1697949783.29,175.07,4.14
1697949784.29,175.07,4.14
1697949785.30,175.07,4.14
1697949786.30,175.07,4.14
1697949787.30,175.07,4.14
1697949788.30,175.07,4.14
1697949789.30,175.07,4.14
1697949790.30,175.07,4.14
1697949791.31,175.07,4.14
1697949792.31,175.07,4.14
1697949793.31,175.07,4.14
1697949794.31,175.07,4.15
1697949795.31,175.07,4.15
1697949796.31,175.07,4.15
1697949797.31,175.07,4.15
1697949798.32,175.07,4.15
1697949799.32,175.07,4.15
1697949800.32,175.07,4.15
1697949801.32,175.07,4.15
1697949802.32,175.07,4.15
1697949803.32,175.07,4.15
1697949804.33,175.07,4.15
1697949805.33,175.07,4.15
1697949806.33,175.07,4.15
1697949807.33,175.07,4.15
1697949808.33,175.07,4.15
1697949809.33,175.07,4.15
1697949810.34,175.07,4.15
1697949811.34,175.07,4.15
1697949812.34,175.07,4.15
1697949813.34,175.08,4.15
1697949814.34,175.08,4.15
1697949815.34,175.08,4.15
1697949816.34,175.08,4.15
1697949817.35,175.08,4.15
1697949818.35,175.08,4.15
1697949819.35,175.08,4.15
1697949820.35,175.08,4.15
1697949821.35,175.08,4.15
1697949822.35,175.08,4.15
1697949823.36,175.08,4.15
1697949824.36,175.08,4.15
1697949825.36,175.08,4.15
1697949826.36,175.08,4.15
1697949827.36,175.08,4.15
1697949828.36,175.08,4.15
1697949829.36,175.08,4.15
1697949830.37,175.08,4.15
1697949831.37,175.08,4.15
1697949832.37,175.08,4.15
1697949833.37,175.08,4.15
1697949834.37,175.08,4.15
1697949835.37,175.08,4.15
1697949836.38,175.08,4.15
1697949837.38,175.08,4.15
1697949838.38,175.08,4.15
1697949839.38,175.08,4.15
1697949840.38,175.08,4.15
1697949841.38,175.08,4.15
1697949842.38,175.08,4.15
1697949843.39,175.08,4.15
1697949844.39,175.08,4.15
1697949845.39,175.08,4.15
1697949846.39,175.08,4.15
1697949847.39,175.08,4.15
1697949848.39,175.08,4.15
1697949849.39,175.08,4.15
1697949850.40,175.08,4.15
1697949851.40,175.08,4.15
1697949852.40,175.08,4.15
1697949853.40,175.08,4.15
1697949854.40,175.08,4.15
1697949855.40,175.08,4.15
1697949856.40,175.08,4.15
1697949857.41,175.08,4.15
1697949858.41,175.08,4.15
1697949859.41,175.08,4.15
1697949860.41,175.08,4.15
1697949861.41,175.08,4.15
1697949862.41,175.08,4.15
1697949863.41,175.08,4.15
1697949864.42,175.08,4.15
1697949865.42,175.08,4.15
1697949866.42,175.08,4.15
1697949867.42,175.08,4.15
1697949868.42,175.08,4.15
1697949869.42,175.08,4.15
1697949870.42,175.08,4.15
1697949871.43,175.08,4.15
1697949872.43,175.08,4.15
1697949873.43,175.08,4.15
1697949874.43,175.08,4.15
1697949875.43,175.08,4.15
1697949876.43,175.08,4.15
1697949877.44,175.08,4.15
1697949878.44,175.08,4.15
1697949879.44,175.08,4.15
1697949880.44,175.08,4.15
1697949881.44,175.08,4.15
1697949882.44,175.08,4.15
1697949883.44,175.08,4.15
1697949884.45,175.08,4.15
1697949885.45,175.08,4.15
1697949886.45,175.08,4.15
1697949887.45,175.08,4.15
1697949888.45,175.08,4.15
1697949889.45,175.08,4.15
1697949890.45,175.08,4.15
1697949891.46,175.08,4.15
1697949892.46,175.08,4.15
1697949893.46,175.08,4.15
1697949894.46,175.08,4.15
1697949895.46,175.08,4.15
1697949896.46,175.08,4.15
1697949897.47,175.08,4.16
1697949898.47,175.08,4.16
1697949899.47,175.09,4.16
1697949900.47,175.09,4.16
1697949901.47,175.09,4.16
1697949902.47,175.09,4.16
1697949903.47,175.09,4.16
1697949904.48,175.09,4.16
1697949905.48,175.09,4.16
1697949906.48,175.09,4.16
1697949907.48,175.10,4.17
1697949908.48,175.10,4.17
1697949909.48,175.10,4.17
1697949910.48,175.10,4.17
1697949911.49,175.10,4.17
1697949912.49,175.10,4.17
1697949913.49,175.10,4.17
1697949914.49,175.10,4.18
1697949915.49,175.10,4.18
1697949916.49,175.10,4.18
1697949917.49,175.10,4.18
1697949918.50,175.10,4.18
1697949919.50,175.10,4.18
1697949920.50,175.10,4.18
1697949921.50,175.10,4.18
1697949922.50,175.10,4.18
1697949923.50,175.10,4.18
1697949924.51,175.10,4.18
1697949925.51,175.10,4.18
1697949926.51,175.10,4.18
1697949927.51,175.10,4.18
1697949928.51,175.10,4.18
1697949929.51,175.10,4.18
1697949930.52,175.10,4.18
1697949931.52,175.10,4.18
1697949932.52,175.10,4.18
1697949933.52,175.10,4.18
1697949934.52,175.10,4.18
1697949935.52,175.10,4.18
1697949936.52,175.10,4.18
1697949937.53,175.10,4.18
1697949938.53,175.10,4.18
1697949939.53,175.10,4.18
1697949940.53,175.10,4.18
1697949941.53,175.10,4.18
1697949942.53,175.10,4.18
1697949943.54,175.10,4.18
1697949944.54,175.10,4.18
1697949945.54,175.11,4.18
1697949946.54,175.11,4.18
1697949947.54,175.11,4.18
1697949948.54,175.11,4.18
1697949949.54,175.11,4.18
1697949950.55,175.11,4.18
1697949951.55,175.11,4.18
1697949952.55,175.11,4.18
1697949953.55,175.11,4.18
1697949954.55,175.11,4.18
1697949955.55,175.11,4.18
1697949956.55,175.11,4.18
1697949957.56,175.11,4.18
1697949958.56,175.11,4.18
1697949959.56,175.11,4.18
1697949960.56,175.11,4.18
1697949961.56,175.11,4.18
1697949962.56,175.11,4.18
1697949963.56,175.11,4.18
1697949964.57,175.11,4.18
1697949965.57,175.11,4.18
1697949966.57,175.11,4.18
1697949967.57,175.11,4.18
1697949968.57,175.11,4.18
1697949969.57,175.11,4.18
1697949970.57,175.11,4.18
1697949971.58,175.11,4.18
1697949972.58,175.11,4.18
1697949973.58,175.11,4.18
1697949974.58,175.11,4.18
1697949975.58,175.11,4.18
1697949976.58,175.11,4.18
1697949977.58,175.11,4.18
1697949978.59,175.11,4.18
1697949979.59,175.11,4.18
1697949980.59,175.11,4.18
1697949981.59,175.11,4.18
1697949982.59,175.11,4.18
1697949983.59,175.11,4.18
1697949984.60,175.11,4.18
1697949985.60,175.11,4.18
1697949986.60,175.11,4.18
1697949987.60,175.11,4.18
1697949988.60,175.11,4.18
1697949989.60,175.11,4.18
1697949990.60,175.11,4.18
1697949991.61,175.11,4.18
1697949992.61,175.11,4.18
1697949993.61,175.11,4.18
1697949994.61,175.11,4.18
1697949995.61,175.11,4.18
1697949996.61,175.11,4.18
1697949997.62,175.11,4.18
1697949998.62,175.11,4.18
1697949999.62,175.11,4.18
1697950000.62,175.11,4.18
1697950001.62,175.11,4.18
1697950002.62,175.11,4.18
1697950003.62,175.11,4.18
1697950004.63,175.11,4.18
1697950005.63,175.11,4.18
1697950006.63,175.11,4.18
1697950007.63,175.11,4.18
1697950008.63,175.11,4.18
1697950009.63,175.11,4.18
1697950010.64,175.11,4.18
1697950011.64,175.11,4.18
1697950012.64,175.11,4.18
1697950013.64,175.11,4.18
1697950014.64,175.11,4.18
1697950015.64,175.11,4.18
1697950016.64,175.11,4.18
1697950017.65,175.11,4.18
1697950018.65,175.11,4.18
1697950019.65,175.11,4.18
1697950020.65,175.11,4.18
1697950021.65,175.11,4.18
1697950022.65,175.11,4.18
1697950023.65,175.11,4.18
1697950024.66,175.11,4.18
1697950025.66,175.11,4.18
1697950026.66,175.11,4.18
1697950027.66,175.11,4.18
1697950028.66,175.11,4.18
1697950029.66,175.11,4.18
