TICKS,CPU%,Memper%,Net_recv,Net_sent
1696905685.67,7.80,32.30,352.59,14.61
1696905687.18,0.00,32.30,352.59,14.61
1696905688.68,7.90,32.40,352.59,14.61
1696905690.18,0.00,32.40,352.59,14.61
1696905691.68,2.00,32.40,352.59,14.61
1696905693.19,6.00,32.10,352.59,14.61
1696905694.69,2.00,32.20,352.59,14.61
1696905696.19,0.00,32.20,352.59,14.61
1696905697.69,2.00,32.20,352.59,14.61
1696905699.20,4.00,32.20,352.59,14.61
1696905700.70,2.00,32.40,352.59,14.61
1696905702.20,0.00,32.40,352.59,14.61
1696905703.71,4.00,32.20,352.59,14.61
1696905705.21,2.00,32.30,352.59,14.61
1696905706.71,4.00,32.30,352.59,14.61
1696905708.21,6.10,32.30,352.59,14.61
1696905709.72,4.00,32.40,352.59,14.61
1696905711.22,0.00,32.40,352.59,14.61
1696905712.72,2.00,32.40,352.59,14.61
1696905714.22,4.00,32.40,352.59,14.61
1696905715.73,4.00,32.40,352.59,14.61
1696905717.23,0.00,32.40,352.59,14.61
1696905718.73,6.20,32.30,352.59,14.61
1696905720.23,0.00,32.40,352.59,14.61
1696905721.74,6.00,32.40,352.59,14.61
1696905723.24,10.00,32.50,352.59,14.61
1696905724.74,6.00,32.50,352.59,14.61
1696905726.25,2.00,32.50,352.59,14.61
1696905727.75,4.00,32.50,352.59,14.61
1696905729.25,4.00,32.50,352.59,14.61
1696905730.75,3.90,32.50,352.59,14.61
1696905732.26,0.00,32.50,352.59,14.61
1696905733.76,18.60,32.50,352.59,14.61
1696905735.26,0.00,32.50,352.59,14.61
1696905736.76,0.00,32.50,352.59,14.61
1696905738.27,10.10,32.20,352.59,14.61
1696905739.77,4.00,32.30,352.59,14.61
1696905741.27,0.00,32.30,352.59,14.61
1696905742.77,4.00,32.40,352.59,14.61
1696905744.28,4.00,32.40,352.59,14.61
1696905745.78,4.00,32.40,352.59,14.61
1696905747.28,0.00,32.40,352.59,14.61
1696905748.79,6.00,32.40,352.59,14.61
1696905750.29,0.00,32.40,352.59,14.61
1696905751.79,2.00,32.40,352.59,14.61
1696905753.29,10.00,32.50,352.59,14.61
1696905754.80,4.00,32.50,352.59,14.61
1696905756.30,0.00,32.50,352.59,14.61
1696905757.80,4.00,32.50,352.59,14.61
1696905759.30,6.00,32.10,352.59,14.61
1696905760.81,3.90,32.20,352.59,14.61
1696905762.31,0.00,32.20,352.59,14.61
1696905763.81,5.90,32.30,352.59,14.61
1696905765.32,2.00,32.40,352.59,14.61
1696905766.82,2.00,32.40,352.59,14.61
1696905768.32,8.10,32.40,352.59,14.61
1696905769.83,2.00,32.40,352.59,14.61
1696905771.33,0.00,32.40,352.59,14.61
1696905772.83,2.00,32.50,352.59,14.61
1696905774.33,5.90,32.50,352.59,14.61
1696905775.84,2.00,32.50,352.59,14.61
1696905777.34,0.00,32.50,352.59,14.61
1696905778.84,121.70,32.60,352.59,14.61
1696905780.34,102.10,32.50,352.59,14.61
1696905781.85,104.20,32.50,352.59,14.61
1696905783.35,106.20,32.50,352.59,14.61
1696905784.85,106.30,32.50,352.59,14.61
1696905786.36,102.00,32.50,352.59,14.61
1696905787.86,106.00,32.50,352.59,14.61
1696905789.36,104.20,32.60,352.59,14.61
1696905790.87,102.10,32.60,352.59,14.61
1696905792.37,102.00,32.60,352.59,14.61
1696905793.88,104.30,32.60,352.59,14.61
1696905795.38,100.00,32.60,352.59,14.61
1696905796.89,104.20,32.60,352.59,14.61
1696905798.39,106.50,32.60,352.59,14.61
1696905799.89,95.10,32.40,352.59,14.61
1696905801.40,2.00,32.50,352.59,14.61
1696905802.90,2.00,32.50,352.59,14.61
1696905804.40,2.00,32.60,352.59,14.61
1696905805.90,2.00,32.70,352.59,14.61
1696905807.41,0.00,32.70,352.59,14.61
1696905808.91,2.00,32.70,352.59,14.61
1696905810.41,4.00,32.70,352.59,14.61
1696905811.91,4.00,32.40,352.59,14.61
1696905813.42,7.80,32.50,352.59,14.61
1696905814.92,3.90,32.50,352.59,14.61
1696905816.42,0.00,32.60,352.59,14.61
1696905817.92,2.00,32.60,352.59,14.61
1696905819.43,7.80,32.60,352.59,14.61
1696905820.93,0.00,32.80,352.59,14.61
1696905822.43,0.00,32.80,352.59,14.61
1696905823.93,2.00,32.80,352.59,14.61
1696905825.44,0.00,32.90,352.60,14.61
1696905826.94,2.00,32.90,352.60,14.61
1696905828.44,6.10,32.90,352.60,14.61
1696905829.94,2.00,32.50,352.60,14.61
1696905831.45,0.00,32.60,352.60,14.61
1696905832.95,5.90,32.60,352.60,14.61
1696905834.45,2.00,32.60,352.60,14.61
1696905835.96,4.00,32.60,352.60,14.61
1696905837.46,0.00,32.60,352.60,14.61
1696905838.96,2.00,32.60,352.60,14.61
1696905840.46,2.00,32.70,352.60,14.61
1696905841.97,4.00,32.70,352.60,14.61
1696905843.47,9.90,32.70,352.60,14.61
1696905844.97,2.00,32.70,352.60,14.61
1696905846.47,0.00,32.70,352.60,14.61
1696905847.98,5.90,32.70,352.60,14.61
1696905849.48,6.00,32.70,352.60,14.61
1696905850.98,4.00,32.70,352.60,14.61
1696905852.49,2.00,32.70,352.60,14.61
1696905853.99,5.90,32.70,352.60,14.61
1696905855.49,2.00,32.70,352.60,14.61
1696905857.00,6.00,32.70,352.60,14.61
1696905858.50,10.00,32.70,352.60,14.61
1696905860.00,5.90,32.70,352.60,14.61
1696905861.50,0.00,32.70,352.60,14.61
1696905863.01,5.90,32.60,352.60,14.61
1696905864.51,6.00,32.40,352.60,14.61
1696905866.01,4.00,32.50,352.60,14.61
1696905867.52,2.00,32.50,352.60,14.61
1696905869.02,3.90,32.50,352.60,14.61
1696905870.52,0.00,32.50,352.60,14.61
1696905872.02,4.00,32.60,352.60,14.61
1696905873.53,8.00,32.60,352.60,14.61
1696905875.03,6.00,32.60,352.60,14.61
1696905876.53,0.00,32.60,352.60,14.61
1696905878.03,2.00,32.70,352.60,14.61
1696905879.54,6.00,32.70,352.60,14.61
1696905881.04,20.60,32.70,352.60,14.61
1696905882.54,0.00,32.70,352.60,14.61
1696905884.04,5.90,32.70,352.60,14.61
1696905885.55,0.00,32.70,352.60,14.61
1696905887.05,7.90,32.70,352.60,14.61
1696905888.55,8.10,32.70,352.60,14.61
1696905890.05,5.90,32.70,352.60,14.61
1696905891.56,0.00,32.80,352.60,14.61
1696905893.06,5.90,32.40,352.60,14.61
1696905894.56,2.00,32.50,352.60,14.61
1696905896.06,3.90,32.50,352.60,14.61
1696905897.57,2.00,32.60,352.60,14.61
1696905899.07,5.90,32.40,352.60,14.61
1696905900.57,0.00,32.50,352.60,14.61
1696905902.07,2.00,32.60,352.60,14.61
1696905903.58,9.80,32.60,352.60,14.61
1696905905.08,6.00,32.60,352.60,14.61
1696905906.58,0.00,32.60,352.60,14.61
1696905908.08,7.80,32.60,352.60,14.61
1696905909.59,2.00,32.60,352.60,14.61
1696905911.09,2.00,32.60,352.60,14.61
1696905912.59,0.00,32.60,352.60,14.61
1696905914.09,0.00,32.60,352.60,14.61
1696905915.60,0.00,32.70,352.60,14.61
1696905917.10,4.00,32.70,352.60,14.61
1696905918.60,8.10,32.70,352.60,14.61
1696905920.10,4.00,32.70,352.60,14.61
1696905921.61,0.00,32.70,352.60,14.61
1696905923.11,4.00,32.70,352.60,14.61
1696905924.61,4.00,32.70,352.60,14.61
1696905926.11,4.00,32.70,352.60,14.61
1696905927.62,0.00,32.70,352.60,14.61
1696905929.12,4.00,32.40,352.60,14.61
1696905930.62,0.00,32.40,352.60,14.61
1696905932.13,5.80,32.50,352.60,14.61
1696905933.63,4.00,32.50,352.60,14.61
1696905935.13,0.00,32.40,352.60,14.61
1696905936.63,0.00,32.40,352.60,14.61
1696905938.13,6.10,32.40,352.60,14.61
1696905939.64,4.00,32.50,352.60,14.61
1696905941.14,2.00,32.70,352.60,14.61
1696905942.64,0.00,32.70,352.60,14.61
1696905944.14,2.00,32.40,352.60,14.61
1696905945.65,0.00,32.40,352.60,14.61
1696905947.15,2.00,32.50,352.60,14.61
1696905948.65,2.00,32.50,352.60,14.61
1696905950.15,2.00,32.50,352.60,14.61
1696905951.66,0.00,32.50,352.60,14.61
1696905953.16,10.20,32.60,352.60,14.61
1696905954.66,3.90,32.60,352.60,14.61
1696905956.16,2.00,32.70,352.60,14.61
1696905957.66,0.00,32.70,352.60,14.61
1696905959.17,2.10,32.70,352.60,14.61
1696905960.67,0.00,32.40,352.60,14.61
1696905962.17,2.00,32.50,352.60,14.61
1696905963.67,0.00,32.50,352.60,14.61
1696905965.18,4.00,32.70,352.60,14.61
1696905966.68,0.00,32.70,352.60,14.61
1696905968.18,10.20,32.70,352.60,14.61
1696905969.68,2.00,32.60,352.60,14.61
1696905971.19,0.00,32.60,352.60,14.61
1696905972.69,0.00,32.70,352.60,14.61
1696905974.19,21.20,32.70,352.60,14.61
1696905975.69,0.00,32.70,352.60,14.61
1696905977.20,13.60,32.60,352.60,14.61
1696905978.70,0.00,32.60,352.60,14.61
1696905980.20,4.00,32.70,352.60,14.61
1696905981.70,0.00,32.70,352.60,14.61
1696905983.21,8.30,32.70,352.60,14.61
1696905984.71,2.00,32.70,352.60,14.61
1696905986.21,7.90,32.40,352.60,14.61
1696905987.72,0.00,32.40,352.60,14.61
1696905989.22,6.10,32.60,352.60,14.61
1696905990.72,0.00,32.60,352.60,14.61
1696905992.22,2.00,32.60,352.60,14.61
1696905993.73,0.00,32.70,352.60,14.61
1696905995.23,5.90,32.40,352.60,14.61
1696905996.73,4.00,32.50,352.60,14.61
1696905998.23,13.90,32.50,352.60,14.61
1696905999.74,0.00,32.50,352.60,14.61
1696906001.24,3.90,32.30,352.60,14.61
1696906002.74,0.00,32.40,352.60,14.61
1696906004.24,9.80,32.50,352.60,14.61
1696906005.75,0.00,32.60,352.60,14.61
1696906007.25,4.00,32.60,352.60,14.61
1696906008.75,0.00,32.60,352.60,14.61
1696906010.26,2.00,32.60,352.60,14.61
1696906011.76,2.00,32.60,352.60,14.61
1696906013.26,11.90,32.70,352.60,14.61
1696906014.76,0.00,32.70,352.60,14.61
1696906016.27,5.90,32.70,352.60,14.61
1696906017.77,0.00,32.70,352.60,14.61
1696906019.27,6.00,32.80,352.60,14.61
1696906020.78,0.00,32.80,352.60,14.61
1696906022.28,7.80,32.70,352.60,14.61
1696906023.78,2.00,32.70,352.60,14.61
1696906025.28,4.00,32.70,352.60,14.61
1696906026.79,0.00,32.70,352.60,14.61
1696906028.29,14.10,32.40,352.60,14.61
1696906029.79,0.00,32.40,352.60,14.61
1696906031.29,4.00,32.50,352.60,14.61
1696906032.80,0.00,32.60,352.60,14.61
1696906034.30,7.90,32.60,352.60,14.61
1696906035.80,0.00,32.60,352.60,14.61
1696906037.30,5.90,32.60,352.60,14.61
1696906038.81,0.00,32.60,352.60,14.61
1696906040.31,2.00,32.60,352.60,14.61
1696906041.81,0.00,32.60,352.60,14.61
1696906043.32,29.00,32.60,352.60,14.61
1696906044.82,0.00,32.60,352.60,14.61
1696906046.32,4.00,32.60,352.60,14.61
1696906047.82,2.00,32.60,352.60,14.61
1696906049.33,6.10,32.30,352.60,14.61
1696906050.83,0.00,32.30,352.60,14.61
1696906052.33,5.90,32.50,352.60,14.61
1696906053.83,0.00,32.50,352.60,14.61
1696906055.34,2.00,32.50,352.60,14.61
1696906056.84,0.00,32.50,352.60,14.61
1696906058.34,10.10,32.60,352.60,14.61
1696906059.84,0.00,32.60,352.60,14.61
1696906061.35,2.00,32.60,352.60,14.61
1696906062.85,2.00,32.60,352.60,14.61
1696906064.35,11.80,32.70,352.60,14.61
1696906065.86,2.00,32.70,352.60,14.61
1696906067.36,4.00,32.70,352.60,14.61
1696906068.86,0.00,32.70,352.60,14.61
1696906070.36,3.90,32.70,352.60,14.61
1696906071.87,0.00,32.70,352.60,14.61
1696906073.37,10.10,32.30,352.60,14.61
1696906074.87,0.00,32.40,352.60,14.61
1696906076.37,4.00,32.40,352.60,14.61
1696906077.88,0.00,32.50,352.60,14.61
1696906079.38,6.00,32.50,352.60,14.61
1696906080.88,0.00,32.50,352.60,14.61
1696906082.38,4.00,32.60,352.60,14.61
1696906083.89,2.00,32.60,352.60,14.61
1696906085.39,2.00,32.70,352.60,14.61
1696906086.89,0.00,32.70,352.60,14.61
1696906088.39,10.10,32.70,352.60,14.61
1696906089.90,0.00,32.70,352.60,14.61
1696906091.40,2.00,32.70,352.60,14.61
1696906092.90,0.00,32.70,352.60,14.61
1696906094.41,6.00,32.70,352.60,14.61
1696906095.91,0.00,32.70,352.60,14.61
1696906097.41,5.90,32.70,352.60,14.61
1696906098.91,0.00,32.70,352.60,14.61
1696906100.42,2.00,32.70,352.60,14.61
1696906101.92,0.00,32.70,352.60,14.61
1696906103.42,13.50,32.60,352.60,14.61
1696906104.92,0.00,32.60,352.60,14.61
1696906106.43,2.00,32.60,352.60,14.61
1696906107.93,0.00,32.60,352.60,14.61
1696906109.43,6.00,32.70,352.60,14.61
1696906110.93,0.00,32.70,352.60,14.61
1696906112.44,20.80,32.80,352.60,14.61
1696906113.94,0.00,32.30,352.60,14.61
1696906115.44,0.00,32.40,352.60,14.61
1696906116.94,0.00,32.50,352.60,14.61
1696906118.45,15.60,32.50,352.60,14.61
1696906119.95,2.00,32.60,352.60,14.61
1696906121.45,6.10,32.70,352.60,14.61
1696906122.96,4.00,32.70,352.60,14.61
1696906124.46,18.00,32.70,352.60,14.61
1696906125.96,0.00,32.70,352.60,14.61
1696906127.46,7.90,32.70,352.60,14.61
1696906128.97,0.00,32.70,352.60,14.61
1696906130.47,5.90,32.80,352.60,14.61
1696906131.97,0.00,32.80,352.60,14.61
1696906133.47,12.10,32.50,352.60,14.61
1696906134.98,0.00,32.80,352.60,14.61
1696906136.48,6.00,32.90,352.60,14.61
1696906137.98,0.00,32.90,352.60,14.61
1696906139.49,8.00,32.50,352.60,14.61
1696906140.99,0.00,32.60,352.60,14.61
1696906142.49,7.80,32.60,352.60,14.61
1696906143.99,0.00,32.60,352.60,14.61
1696906145.50,2.00,32.60,352.60,14.61
1696906147.00,0.00,32.60,352.60,14.61
1696906148.50,12.00,32.60,352.60,14.61
1696906150.00,0.00,32.70,352.60,14.61
1696906151.51,2.00,32.70,352.60,14.61
1696906153.01,0.00,32.70,352.60,14.61
1696906154.51,6.10,32.40,352.60,14.61
1696906156.02,0.00,32.50,352.60,14.61
1696906157.52,4.00,32.60,352.60,14.61
1696906159.02,0.00,32.70,352.60,14.61
1696906160.52,4.00,32.40,352.60,14.61
1696906162.03,0.00,32.40,352.60,14.61
1696906163.53,8.30,32.40,352.60,14.61
1696906165.03,0.00,32.50,352.60,14.61
1696906166.53,6.00,32.60,352.60,14.61
1696906168.04,0.00,32.70,352.60,14.61
1696906169.54,6.10,32.70,352.60,14.62
1696906171.04,0.00,32.70,352.60,14.62
1696906172.54,2.00,32.70,352.60,14.62
1696906174.05,0.00,32.50,352.60,14.62
1696906175.55,4.00,32.70,352.60,14.62
1696906177.05,0.00,32.70,352.60,14.62
1696906178.55,10.20,32.70,352.60,14.62
1696906180.06,0.00,32.40,352.60,14.62
1696906181.56,20.80,32.50,352.60,14.62
1696906183.06,0.00,32.50,352.60,14.62
1696906184.56,4.20,32.60,352.60,14.62
1696906186.07,0.00,32.60,352.60,14.62
1696906187.57,2.00,32.60,352.60,14.62
1696906189.07,0.00,32.70,352.60,14.62
1696906190.57,4.00,32.70,352.60,14.62
1696906192.08,0.00,32.70,352.60,14.62
1696906193.58,12.20,32.70,352.60,14.62
1696906195.08,0.00,32.40,352.60,14.62
1696906196.59,2.00,32.50,352.60,14.62
1696906198.09,0.00,32.50,352.60,14.62
1696906199.59,6.20,32.50,352.60,14.62
1696906201.09,0.00,32.60,352.60,14.62
1696906202.60,6.00,32.60,352.60,14.62
1696906204.10,0.00,32.70,352.60,14.62
1696906205.60,6.00,32.70,352.60,14.62
1696906207.11,0.00,32.70,352.60,14.62
1696906208.61,12.10,32.70,352.60,14.62
1696906210.11,0.00,32.60,352.60,14.62
1696906211.62,5.90,32.60,352.60,14.62
1696906213.12,0.00,32.60,352.60,14.62
1696906214.62,8.00,32.70,352.60,14.62
1696906216.12,0.00,32.40,352.60,14.62
1696906217.63,2.00,32.50,352.60,14.62
1696906219.13,0.00,32.50,352.61,14.62
1696906220.63,2.00,32.60,352.61,14.62
1696906222.13,0.00,32.60,352.61,14.62
1696906223.64,12.00,32.70,352.61,14.62
1696906225.14,0.00,32.70,352.61,14.62
1696906226.64,3.90,32.80,352.61,14.62
1696906228.14,4.00,32.50,352.61,14.62
1696906229.65,12.00,32.30,352.61,14.62
1696906231.15,0.00,32.40,352.61,14.62
1696906232.65,6.00,32.40,352.61,14.62
1696906234.15,0.00,32.40,352.61,14.62
1696906235.66,7.80,32.50,352.61,14.62
1696906237.16,0.00,32.50,352.61,14.62
1696906238.66,9.80,32.60,352.61,14.62
1696906240.16,0.00,32.60,352.61,14.62
1696906241.67,6.00,32.60,352.61,14.62
1696906243.17,6.10,32.60,352.61,14.62
1696906244.67,10.00,32.60,352.61,14.62
1696906246.18,0.00,32.70,352.61,14.62
1696906247.68,5.90,32.80,352.61,14.62
1696906249.18,4.00,32.80,352.61,14.62
1696906250.68,26.20,32.80,352.61,14.62
1696906252.19,3.90,32.80,352.61,14.62
1696906253.69,5.90,32.80,352.61,14.62
1696906255.19,0.00,32.80,352.61,14.62
1696906256.69,4.00,32.80,352.61,14.62
1696906258.20,7.90,32.80,352.61,14.62
1696906259.70,4.00,32.80,352.61,14.62
1696906261.20,0.00,32.80,352.61,14.62
1696906262.71,4.00,32.70,352.61,14.62
1696906264.21,4.00,32.70,352.61,14.62
1696906265.71,0.00,32.40,352.61,14.62
1696906267.21,2.00,32.40,352.61,14.62
1696906268.72,4.00,32.60,352.61,14.62
1696906270.22,2.00,32.80,352.61,14.62
1696906271.72,5.90,32.80,352.61,14.62
1696906273.22,8.10,32.90,352.61,14.62
1696906274.73,20.40,32.60,352.61,14.62
1696906276.23,0.00,32.60,352.61,14.62
1696906277.73,2.00,32.60,352.61,14.62
1696906279.24,6.00,32.70,352.61,14.62
1696906280.74,2.00,32.70,352.61,14.62
1696906282.24,0.00,32.70,352.61,14.62
1696906283.74,3.90,32.70,352.61,14.62
1696906285.25,0.00,32.70,352.61,14.62
1696906286.75,2.00,32.70,352.61,14.62
1696906288.25,6.00,32.70,352.61,14.62
1696906289.75,2.00,32.40,352.61,14.62
1696906291.26,0.00,32.70,352.61,14.62
1696906292.76,2.00,32.70,352.61,14.62
1696906294.26,4.00,32.70,352.61,14.62
1696906295.77,4.00,32.70,352.61,14.62
1696906297.27,0.00,32.70,352.61,14.62
1696906298.77,4.00,32.80,352.61,14.62
1696906300.27,0.00,32.80,352.61,14.62
1696906301.78,2.00,32.70,352.61,14.62
1696906303.28,8.10,32.80,352.61,14.62
1696906304.78,2.00,32.80,352.61,14.62
1696906306.29,0.00,32.80,352.61,14.62
1696906307.79,0.00,32.80,352.61,14.62
1696906309.29,4.00,32.80,352.61,14.62
1696906310.79,2.00,32.80,352.61,14.62
1696906312.29,0.00,32.80,352.61,14.62
1696906313.80,5.90,32.80,352.61,14.62
1696906315.30,0.00,32.80,352.61,14.62
1696906316.80,2.00,32.80,352.61,14.62
1696906318.30,8.10,32.80,352.61,14.62
1696906319.81,5.90,32.80,352.61,14.62
1696906321.31,0.00,32.80,352.61,14.62
1696906322.81,2.00,32.80,352.61,14.62
1696906324.32,5.90,32.80,352.61,14.62
1696906325.82,4.00,32.80,352.61,14.62
1696906327.32,0.00,32.80,352.61,14.62
1696906328.82,2.00,32.70,352.61,14.62
1696906330.33,2.00,32.70,352.61,14.62
1696906331.83,3.90,32.70,352.61,14.62
1696906333.33,8.00,32.70,352.61,14.62
1696906334.83,3.90,32.40,352.61,14.62
1696906336.34,0.00,32.40,352.61,14.62
1696906337.84,2.00,32.50,352.61,14.62
1696906339.34,4.00,32.50,352.61,14.62
1696906340.84,2.00,32.50,352.61,14.62
1696906342.35,0.00,32.50,352.61,14.62
1696906343.85,22.20,32.60,352.61,14.62
1696906345.35,0.00,32.60,352.61,14.62
1696906346.85,2.00,32.60,352.61,14.62
1696906348.36,4.00,32.60,352.61,14.62
1696906349.86,4.00,32.60,352.61,14.62
1696906351.36,0.00,32.60,352.61,14.62
1696906352.86,4.00,32.60,352.61,14.62
1696906354.37,4.00,32.70,352.61,14.62
1696906355.87,4.00,32.70,352.61,14.62
1696906357.37,0.00,32.70,352.61,14.62
1696906358.87,6.00,32.70,352.61,14.62
1696906360.38,0.00,32.40,352.61,14.62
1696906361.88,4.00,32.40,352.61,14.62
1696906363.38,6.10,32.50,352.61,14.62
1696906364.88,4.00,32.60,352.61,14.62
1696906366.39,0.00,32.70,352.61,14.62
1696906367.89,2.00,32.50,352.61,14.62
1696906369.39,5.90,32.50,352.61,14.62
1696906370.90,4.00,32.50,352.61,14.62
1696906372.40,0.00,32.60,352.61,14.62
1696906373.90,2.00,32.60,352.61,14.62
1696906375.40,0.00,32.60,352.61,14.62
1696906376.91,4.00,32.60,352.61,14.62
1696906378.41,8.10,32.70,352.61,14.62
1696906379.91,4.00,32.70,352.61,14.62
1696906381.41,0.00,32.70,352.61,14.62
1696906382.92,4.00,32.70,352.61,14.62
1696906384.42,4.00,32.70,352.61,14.62
1696906385.92,6.00,32.70,352.61,14.62
1696906387.43,2.00,32.70,352.61,14.62
1696906388.93,7.70,32.70,352.61,14.62
1696906390.43,2.00,32.70,352.61,14.62
1696906391.93,2.00,32.70,352.61,14.62
1696906393.44,8.00,32.40,352.61,14.62
1696906394.94,0.00,32.50,352.61,14.62
1696906396.44,0.00,32.50,352.61,14.62
1696906397.94,2.00,32.60,352.61,14.62
1696906399.45,4.00,32.60,352.61,14.62
1696906400.95,5.90,32.60,352.61,14.62
1696906402.45,2.00,32.70,352.61,14.62
1696906403.95,2.00,32.70,352.61,14.62
1696906405.46,0.00,32.50,352.61,14.62
1696906406.96,2.00,32.60,352.61,14.62
1696906408.46,6.10,32.60,352.61,14.62
1696906409.96,3.90,32.60,352.61,14.62
1696906411.47,0.00,32.60,352.61,14.62
1696906412.97,3.90,32.70,352.61,14.62
1696906414.47,4.00,32.70,352.61,14.62
1696906415.98,2.00,32.70,352.61,14.62
1696906417.48,0.00,32.70,352.61,14.62
1696906418.98,5.90,32.70,352.61,14.62
1696906420.48,2.00,32.70,352.61,14.62
1696906421.99,2.00,32.80,352.61,14.62
1696906423.49,9.80,32.80,352.61,14.62
1696906424.99,4.00,32.70,352.61,14.62
1696906426.50,2.00,32.70,352.61,14.62
1696906428.00,4.00,32.80,352.61,14.62
1696906429.50,4.00,32.80,352.61,14.62
1696906431.00,5.90,32.80,352.61,14.62
1696906432.51,0.00,32.80,352.61,14.62
1696906434.01,4.00,32.80,352.61,14.62
1696906435.51,0.00,32.80,352.61,14.62
1696906437.01,16.60,32.80,352.61,14.62
1696906438.52,10.00,32.80,352.61,14.62
1696906440.02,0.00,32.80,352.61,14.62
1696906441.52,0.00,32.80,352.61,14.62
1696906443.03,2.00,32.80,352.61,14.62
1696906444.53,4.00,32.50,352.61,14.62
1696906446.03,0.00,32.50,352.61,14.62
1696906447.53,0.00,32.70,352.61,14.62
1696906449.03,7.80,32.80,352.61,14.62
1696906450.54,0.00,32.80,352.61,14.62
1696906452.04,6.00,32.80,352.61,14.62
1696906453.54,8.00,32.80,352.61,14.62
1696906455.04,3.90,32.80,352.61,14.62
1696906456.55,0.00,32.80,352.61,14.62
1696906458.05,2.00,32.80,352.61,14.62
1696906459.55,4.00,32.80,352.61,14.62
1696906461.05,7.90,32.70,352.61,14.62
1696906462.55,0.00,32.70,352.61,14.62
1696906464.06,5.90,32.50,352.61,14.62
1696906465.56,2.00,32.50,352.61,14.62
1696906467.07,0.00,32.50,352.61,14.62
1696906468.57,6.20,32.60,352.61,14.62
1696906470.07,2.00,32.60,352.61,14.62
1696906471.57,0.00,32.60,352.61,14.62
1696906473.08,4.00,32.60,352.61,14.62
1696906474.58,5.90,32.60,352.61,14.62
1696906476.08,4.00,32.70,352.61,14.62
1696906477.58,0.00,32.70,352.61,14.62
1696906479.09,4.00,32.70,352.61,14.62
1696906480.59,2.00,32.80,352.61,14.62
1696906482.09,2.00,32.80,352.61,14.62
1696906483.59,8.10,32.50,352.61,14.62
1696906485.10,4.00,32.50,352.61,14.62
1696906486.60,2.00,32.50,352.61,14.62
1696906488.10,0.00,32.60,352.61,14.62
1696906489.60,6.00,32.40,352.61,14.62
1696906491.11,4.00,32.50,352.61,14.62
1696906492.61,3.80,32.60,352.61,14.62
1696906494.11,0.00,32.60,352.61,14.62
1696906495.61,2.00,32.70,352.61,14.62
1696906497.12,4.00,32.70,352.61,14.62
1696906498.62,12.00,32.70,352.61,14.62
1696906500.12,0.00,32.70,352.61,14.62
1696906501.62,0.00,32.80,352.61,14.62
1696906503.13,0.00,32.80,352.61,14.62
1696906504.63,6.10,32.80,352.61,14.62
1696906506.13,20.60,32.80,352.61,14.62
1696906507.63,4.00,32.80,352.61,14.62
1696906509.14,0.00,32.80,352.61,14.62
1696906510.64,4.00,32.50,352.61,14.62
1696906512.14,2.00,32.50,352.61,14.62
1696906513.65,10.00,32.50,352.61,14.62
1696906515.15,2.00,32.50,352.61,14.62
1696906516.65,4.00,32.60,352.61,14.62
1696906518.16,0.00,32.60,352.61,14.62
1696906519.66,6.10,32.60,352.61,14.62
1696906521.16,2.00,32.70,352.61,14.62
1696906522.66,0.00,32.70,352.61,14.62
1696906524.16,0.00,32.50,352.61,14.62
1696906525.67,4.00,32.50,352.61,14.62
1696906527.17,4.00,32.60,352.61,14.62
1696906528.67,13.80,32.60,352.61,14.62
1696906530.18,0.00,32.70,352.61,14.62
1696906531.68,6.00,32.70,352.61,14.62
1696906533.18,2.00,32.70,352.61,14.62
1696906534.68,6.00,32.70,352.61,14.62
1696906536.19,2.00,32.70,352.61,14.62
1696906537.69,4.00,32.70,352.61,14.62
1696906539.19,2.00,32.70,352.61,14.62
1696906540.69,2.00,32.70,352.61,14.62
1696906542.20,0.00,32.70,352.61,14.62
1696906543.70,5.90,32.80,352.61,14.62
1696906545.20,2.00,32.70,352.61,14.62
1696906546.70,4.00,32.80,352.61,14.62
1696906548.21,12.00,32.50,352.61,14.62
1696906549.71,7.80,32.50,352.61,14.62
